 1942   1.89981       1.83975      0.924550      0.396069      0.136853      0.228300      0.870390E-02  0.180264       1.00928      0.208896       1.50773       3.29278    
 1943  0.733999       1.45980       2.11630      0.908226      0.469251      0.114499      0.715172E-01  0.140113      0.654769       1.29957       1.49375       2.49021    
 1944  0.475601       1.98996      0.931249       1.13337      0.109758      0.337225      0.173754E-01  0.292265       1.48359       1.15815      0.618078       1.82251    
 1945   1.75443      0.320491      0.539313      0.393599      0.455525      0.262600      0.347729      0.502791E-01  0.386157      0.663920       1.44670       1.23787    
 1946   2.61899      0.378018       1.02757       1.82837       1.11970      0.149305      0.126578E-01  0.297853      0.129138      0.379217       1.07998       1.52817    
 1947  0.791835       1.48999      0.268889      0.574358      0.618085      0.112735      0.675946E-01  0.602358      0.490867       1.26241      0.473014       2.28001    
 1948   1.28949       1.40739      0.847667       1.25845       1.09323      0.759903      0.191036      0.547791E-01  0.741515       1.91460      0.781607       1.88724    
 1949   2.44303       1.82027       2.06487       1.77745       1.19158      0.861990E-01  0.945226E-01  0.938493E-01  0.187766      0.598392       1.29833       1.04251    
 1950   1.75695       1.08388       1.77579       1.42535      0.983332      0.198848      0.153488E-01  0.354117       1.30782       1.35881      0.751617       1.49890    
 1951   1.43350      0.976567       1.07885      0.238087      0.987050      0.143512      0.185079      0.216522       1.47008       2.91275       1.34523       1.11232    
 1952   2.14265       1.57748      0.839496       1.74711       1.53571      0.136152      0.404857      0.570745       1.52718      0.679638       1.30230       1.25401    
 1953   1.65530      0.921846       1.90765      0.580662       1.34175       1.08711      0.159512      0.725896      0.440204       2.07618       1.53026       1.03701    
 1954   1.50629       1.89333       1.18764       2.19038      0.736371      0.312213      0.105345      0.138765      0.163583       1.16159       1.33136       1.24415    
 1955   1.50656       1.26371      0.965997       2.38791      0.266163      0.347620      0.573608E-01  0.440705       1.70335       1.44305       1.13979      0.979179    
 1956   1.76850       3.08778       2.05109      0.850021      0.634738      0.115330      0.498661E-01  0.302450E-01   1.19330      0.950439       1.73224      0.814774    
 1957   1.84573      0.396622E-01  0.642419       1.85082       1.36596      0.529397      0.389966E-01  0.122800      0.922946       3.27458       2.99672       2.60231    
 1958   2.26337      0.683865      0.843939       1.00954      0.157345      0.229881      0.271896E-01  0.251537      0.610410       1.92031       2.84825       1.11569    
 1959  0.755933       1.63335       1.34202       1.31123       1.28347       1.29810      0.825342E-01  0.350841       1.00098       1.77813       1.90758       1.37374    
 1960   2.00805      0.765494       1.87731       2.04529       1.09189      0.525311      0.199566      0.420460E-01  0.379522      0.309569      0.328701       1.84688    
 1961   2.28381      0.201471      0.762869      0.448030      0.176330      0.968055      0.213687      0.852001E-01  0.186303      0.887221       1.16633      0.624083    
 1962  0.804210       1.89838       1.62742       1.38519      0.901211      0.676053      0.117533      0.130871      0.823198       1.60143       1.64956       1.35283    
 1963   1.15081       2.15230       1.29867      0.914578       1.42543       1.38767      0.470342      0.561955       1.20279      0.813619      0.310470       2.68129    
 1964   2.35092       1.26090       1.27341      0.973949      0.580000      0.376141      0.134194      0.765798      0.701312E-01   1.71699      0.658790       2.14239    
 1965   2.11603       1.53572       1.18412       1.22787      0.219434      0.253520      0.116633      0.322685      0.804874      0.988929      0.873743       1.22779    
 1966  0.656186      0.565220       1.39368      0.965198       1.36882      0.419555      0.627656E-01  0.143879      0.673985       1.39057       1.96051      0.785266    
 1967  0.679268       1.91911      0.629511       1.05968      0.690079      0.266327      0.412067E-01  0.228247       1.05828      0.356660       2.05708       1.62612    
 1968   1.33156       1.50854       1.33544      0.810289      0.534670      0.889632      0.266106E-01  0.634528E-01  0.475329      0.606693      0.918718       1.54243    
 1969   1.29355       1.17562       1.33752       1.25286      0.792009      0.328551      0.264303      0.621831       2.35891       3.14510      0.698572       2.07685    
